"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC"
20210830.000000,400,16.6844,10.4907,56,1005.6,19.5208,17.3195,187.354,1005.27
20210830.000000,406,14.685,8.98986,52,1005.6,18.5527,18.0917,191.934,1003.51
20210830.000000,412,17.183,9.99216,57,1005.7,20.0419,17.662,191.349,1004.41
20210830.000000,418,14.1864,10.7889,53,1005.7,18.5308,15.9065,191.553,1005.05
20210830.000000,424,13.1892,7.9927,54,1005.6,17.4318,16.7864,192.734,1004.12
20210830.000000,430,14.0887,8.29082,53,1005.6,17.3738,16.4979,197.24,1004.92
20210830.000000,436,13.0864,9.09266,38,1005.7,18.7192,15.3772,193.724,1003.6
20210830.000000,442,14.4897,8.39362,31,1005.7,20.8488,20.8511,190.584,1005.12
20210830.000000,448,15.7849,8.19316,31,1005.7,18.8593,18.5522,191.586,1004.75
20210830.000000,454,15.3892,8.59408,27,1005.2,18.5085,17.1233,193.802,1005.2
20210830.000000,500,15.2864,7.69458,57,1006,19.7166,15.2656,199.855,1004.8
20210830.000000,506,17.7844,8.98986,63,1006.2,18.8231,17.1608,201.734,1003.71
20210830.000000,512,12.4902,6.79508,74,1005.8,16.734,16.2195,192.641,1005.83
20210830.000000,518,12.8911,9.7917,62,1005.9,19.517,15.9449,191.234,1006.69
20210830.000000,524,16.7872,9.19032,54,1006,17.8274,15.7448,189.556,1004.31
20210830.000000,530,14.8854,7.29366,47,1005.9,19.1637,19.2366,195.102,1004.99
20210830.000000,536,15.7849,9.59124,48,1006,19.3974,17.7066,198.145,1004.27
20210830.000000,542,22.2819,12.4902,45,1006,17.8819,16.8682,197.7,1006.41
20210830.000000,548,20.082,10.7889,47,1006.1,17.3097,16.2368,196.992,1005.65
20210830.000000,554,18.283,9.29312,42,1006,18.2332,16.1985,196.04,1006.31
20210830.000000,600,15.2864,9.99216,40,1006.1,20.671,19.1063,187.824,1005.21
