"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181010.000000,1854,26.8771,20.6834,210,989.5,35.5678,35.1289,203.786,982.398,28.4132,26.0717,182.575,985.178
20181010.000000,1900,25.3762,16.8849,213,990.4,35.856,34.0353,203.665,982.393,29.6334,28.8266,186.791,986.252
20181010.000000,1906,22.1791,16.484,219,990.9,36.1468,32.5571,203.835,981.88,29.7798,29.1974,191.025,985.752
20181010.000000,1912,21.1819,16.9877,216,990.7,36.0528,32.9313,206.714,982.068,27.6144,27.1257,192.505,986.376
20181010.000000,1918,21.3824,17.9849,215,991.3,35.02,34.5774,208.158,983.545,26.5912,26.4781,194.611,986.613
20181010.000000,1924,19.8815,15.8877,220,991.5,36.3043,35.0471,209.724,982.891,27.1576,26.5799,196.298,986.955
20181010.000000,1930,21.1819,14.685,221,992,35.8146,32.1562,208.716,983.503,27.7563,25.9712,198.082,987.034
20181010.000000,1936,19.4806,14.7878,220,992.3,35.084,33.8701,213.645,983.69,27.689,26.2616,200.573,987.68
20181010.000000,1942,19.4806,13.6878,221,992.7,37.3304,29.9198,218.816,984.213,26.157,23.9198,201.405,988.624
20181010.000000,1948,19.1825,13.8883,226,993.2,33.6752,32.4689,219.119,984.539,25.9773,24.0449,203.949,988.505
20181010.000000,1954,18.6839,13.3897,224,993.5,33.2143,31.4561,225.817,985.198,24.2236,24.094,202.383,988.649
20181010.000000,2000,17.4863,12.9888,224,993.9,37.6172,26.4867,230.955,986.441,24.4113,23.6476,207.147,989.464
20181010.000000,2006,17.183,12.5879,224,993.8,36.2985,29.6527,226.138,986.942,25.1947,25.0795,211.276,989.602
20181010.000000,2012,16.8849,11.6884,225,994,37.0905,23.744,227.742,987.078,22.7848,20.8245,211.058,989.49
20181010.000000,2018,16.2835,11.9916,224,994.5,33.1988,32.1539,234.07,987.642,21.8559,21.7028,214.593,991.144
20181010.000000,2024,17.2858,11.0921,232,995,34.0555,20.8579,230.532,988.023,21.7975,19.9559,213.897,992.287
20181010.000000,2030,17.5839,10.2903,233,995.3,32.5746,24.4415,238.443,988.807,20.6938,19.8243,216.966,990.376
20181010.000000,2036,16.6844,9.7917,236,995.6,32.2959,32.076,233.506,990.262,22.4958,20.2316,214.842,991.248
20181010.000000,2042,16.1859,10.7889,238,996,32.5113,31.0322,234.575,990.383,18.2636,14.3045,228.761,991.79
20181010.000000,2048,14.8854,8.49128,235,996.4,33.932,33.1493,235.959,991.03,16.8172,15.3626,241.366,992.559
20181010.000000,2054,14.5873,8.29082,239,996.5,33.1113,30.2537,231.507,991.349,15.8137,15.1713,230.689,993.263
20181010.000000,2100,16.7872,10.8917,234,996.6,31.1303,28.8578,233.771,991.003,16.2059,16.2059,237.678,993.639
20181010.000000,2106,16.2835,9.09266,235,996.8,30.3125,28.7566,238.366,990.82,16.3906,14.983,233.043,994.256
20181010.000000,2112,19.3829,8.29082,237,996.8,30.3259,29.351,236.401,992.223,15.1737,14.7188,236.108,994.65
20181010.000000,2118,16.6844,8.79454,238,996.7,32.8783,25.4923,239.724,992.789,14.5205,14.5202,236.973,994.4
20181010.000000,2124,12.9888,8.59408,234,996.9,27.8118,24.5246,238.984,993.776,14.3849,14.0977,236.414,994.984
20181010.000000,2130,15.4868,10.0898,241,997.2,25.5382,24.497,237.735,992.265,14.2449,14.194,240.137,996.744
20181010.000000,2136,16.5868,10.9893,237,997.4,26.5215,25.7068,239.567,994.782,14.0012,13.9856,239.599,995.686
20181010.000000,2142,13.6878,9.59124,241,997.7,26.2445,23.4889,241.639,995.369,13.5932,13.574,242.385,996.224
20181010.000000,2148,13.2869,6.69228,242,998,27.5281,22.5929,240.756,995.375,13.0344,12.9383,243.585,997.03
20181010.000000,2154,14.3869,6.39416,237,998.1,22.7292,20.6842,242.879,995.226,13.2775,12.885,244.524,995.517
20181010.000000,2200,15.0859,9.7917,236,998.2,21.7299,20.4652,245.156,995.927,11.7133,11.4922,245.944,997.77
20181010.000000,2206,14.8854,8.98986,245,998.5,22.7184,21.1584,244.616,996.202,11.8492,11.2806,251.575,996.304
20181010.000000,2212,13.2869,6.69228,245,998.8,22.3124,18.9162,248.502,997.478,10.959,10.3747,246.74,995.81
20181010.000000,2218,15.3892,6.89274,243,998.9,20.0777,18.7914,251.939,997.603,10.5202,10.3572,247.155,997.402
20181010.000000,2224,13.8883,9.88936,247,998.9,20.9879,17.6244,251.571,998.56,10.5863,10.2054,251.456,998.334
20181010.000000,2230,14.0887,7.9927,241,999.1,20.8995,18.9735,250.608,997.888,10.7222,9.98894,256.439,998.073
20181010.000000,2236,13.2869,8.8922,241,999.1,19.1905,19.1905,250.054,998.201,10.1746,9.40569,254.915,998.186
20181010.000000,2242,11.0921,7.39132,248,999.3,20.0624,19.3706,251.437,998.304,10.3382,10.179,255.134,998.852
20181010.000000,2248,13.3897,7.49412,242,999.4,19.356,17.4441,249.361,998.573,9.63566,8.99963,255.782,998.612
20181010.000000,2254,13.2869,7.59178,247,999.6,19.0276,17.5142,252.944,999.732,10.555,10.324,261.592,1000.36
20181010.000000,2300,14.9882,9.69404,242,999.8,18.4162,16.0327,252.325,1000.11,9.81455,9.59706,261.454,998.738
20181010.000000,2306,13.2869,7.39132,243,1000.1,17.4002,16.2343,255.007,1000.29,10.2641,9.8144,259.82,999.874
20181010.000000,2312,15.3892,7.9927,249,1000.4,19.1651,18.7327,254.753,1000.07,10.2388,9.73095,267.791,999.714
20181010.000000,2318,13.2869,8.59408,249,1000.6,19.1682,18.1871,259.851,1001.26,8.41057,8.36037,265.786,1000.05
